95.281,0,0,0,0,8.25,0,1,1.08478,0.99997,1.11505,1,0.972199,1,1,1,1.06177,0,0.64,0,0,0,0,161.859,0,0,0,1.76392,9.33228,1.76392,1.76392,1.76392,99.9985,99.9985,4.31061,1.76392,3.83301,8.07343,0.833334,36.9445,0,8.50001,8.66667,3175.5,1450,985.078,980,985.078,231.25,227.773,985,985.078,985.078,1030,1030.94,1020,1021.72,1021.72,1021.72,15.4688,4.68751,2.10938,2.42188,7.03127,14.5313,158.859,163.594,159.023,14.25,681.522,33.75,0.482667,1.392,90,5.88235,-1.5,-0.40625,-0.40625,0,0,2.25,43.5,2.25,-8.25,0,0,0,0,0,0
95.331,0,0,0,0,8.25,0,1,1.15479,0.99997,1.12451,1,0.972169,1,1,1,1.08521,0,0.64,0,0,0,0,161.836,0,0,0,1.77002,9.26514,1.77002,1.77002,1.77002,99.9985,99.9985,4.08478,1.77002,4.02069,7.94068,0.833334,36.8611,0,8.44445,8.72223,3148.25,1450,985.078,980,985.078,230.586,227.656,985,985.078,985.078,1020,1028.63,1010,1019.1,1019.1,1019.1,16.7344,4.53126,2.26563,2.42188,6.71877,14.4844,158.953,163.5,158.93,14.25,681.619,33.75,0.512001,1.408,90,5.88235,-1.5,-0.21875,-0.359375,0,0,2.25,44.25,2.25,-7.5,0,0,0,0,0,0
95.381,0,0,0,0,8.25,0,1,1.1608,0.99997,1.13052,1,0.972169,1,1,1,1.07813,0,0.64,0,0,0,0,160.055,0,0,0,1.78528,9.28651,1.78528,1.78528,1.78528,99.9985,99.9985,4.11225,1.78528,4.05426,7.82471,0.833334,36.8611,0,8.47223,8.44445,3122,1450,985.078,980,985.078,230.391,227.344,985,985.078,985.078,1030,1030.35,1010,1019.1,1019.1,1019.1,16.5938,4.53126,2.26563,2.42188,6.71877,14.4844,158.32,162.82,158.273,14.25,681.619,33.75,0.512001,1.404,90,5.88235,-1.5,-0.234375,-0.234375,0,0,2.25,44.25,2.25,-7.5,0,0,0,0,0,0
95.431,0,0,0,0,8.25,0,1,1.16449,0.99997,1.13422,1,0.972169,1,1,1,1.05933,0,0.64,0,0,0,0,159.938,0,0,0,1.80054,9.35822,1.80054,1.80054,1.80054,99.9985,99.9985,4.11682,1.80054,4.08783,7.724,0.833334,36.7223,0,8.3889,8.52778,3110,1450,985.078,980,985.078,231.406,226.875,985,985.078,985.078,1030,1031.41,1010,1019.1,1019.1,1019.1,16.6875,5.00001,2.18751,2.50001,6.25002,14.6016,158.156,162.328,157.805,14.25,681.619,33.75,0.517334,1.42,90,5.88235,-1.5,-0.265625,-0.265625,0,0,2.25,44.25,2.25,-7.5,0,0,0,0,0,0
95.485,0,0,0,0,8.25,0,1,1.16617,0.99997,1.1359,1,0.972169,1,1,1,1.03589,0,0.64,0,0,0,0,159.914,0,0,0,1.80359,9.34296,1.80359,1.80359,1.80359,99.9985,99.9985,4.13513,1.80359,4.09699,7.63703,0.833334,36.6389,0,8.19445,8.22223,3128.5,1450,985.078,980,985.078,229.688,226.719,985,985.078,985.078,1030,1033.28,1010,1019.1,1019.1,1019.1,16.4063,5.00001,2.18751,2.50001,6.25002,14.4844,157.805,162.188,157.664,14.25,681.619,33.75,0.514667,1.412,90,5.4902,-1.5,-0.34375,-0.34375,0,0,2.25,44.25,2.25,-7.5,0,0,0,0,0,0
95.54,0,0,0,0,8.25,0,1,1.16525,0.99997,1.13498,1,0.972169,1,1,1,1.02149,0,0.64,0,0,0,0,159.938,0,0,0,1.78833,9.22852,1.78833,1.78833,1.78833,99.9985,99.9985,4.07715,1.78833,4.06037,7.547,0.833334,36.6111,0,8.22223,8.30556,3116.5,1450,985.078,980,985.078,228.438,227.109,985,985.078,985.078,1030,1031.68,1010,1016.45,1016.45,1016.45,16.5469,4.21876,2.26563,2.26563,6.25002,14.3438,157.875,162.328,157.805,14.25,681.697,33.75,0.514667,1.4,90,5.4902,-1.5,-0.53125,-0.53125,0,0,2.25,44.25,2.25,-7.5,0,0,0,0,0,0
95.59,0,0,0,0,8.25,0,1,1.16379,0.99997,1.13352,1,0.972169,1,1,1,1.01001,0,0.64,0,0,0,0,159.844,0,0,0,1.80054,9.17969,1.80054,1.80054,1.80054,99.9985,99.9985,4.05579,1.80054,4.08783,7.48292,0.833334,36.6111,0,8.25001,8.27778,3092.75,1450,985.078,980,985.078,227.539,226.875,985,985.078,985.078,1030,1032.46,1010,1016.45,1016.45,1016.45,16.5469,4.21876,2.26563,2.26563,6.25002,14.3203,157.688,161.859,157.336,14.25,681.697,33.75,0.509334,1.4,90,5.4902,-1.5,-0.359375,-0.453125,0,0,2.25,44.25,2.25,-7.5,0,0,0,0,0,0
95.64,0,0,0,0,8.25,0,1,1.09506,0.99997,1.12534,1,0.972169,1,1,1,0.968507,0,0.64,0,0,0,0,159.75,0,0,0,1.81275,9.20258,1.81275,1.81275,1.81275,99.9985,99.9985,3.89252,1.81275,4.31214,7.42798,0.833334,36.6111,0,8.25001,8.19445,3077.75,1450,985.078,980,985.078,228.125,226.484,985,985.078,985.078,1030,1033.71,1010,1016.45,1016.45,1016.45,15.375,4.21876,2.26563,2.18751,6.71877,14.3672,157.242,161.555,157.055,14.25,681.697,33.75,0.474667,1.38,90,5.4902,-1.5,-0.25,-0.25,0,0,2.25,45,2.25,-6.75,0,0,0,0,0,0
95.69,0,0,0,0,8.25,0,1,1.08801,0.99997,1.11829,1,0.972169,1,1,1,0.948488,0,0.64,0,0,0,0,159.773,0,0,0,1.81885,9.10493,1.81885,1.81885,1.81885,99.9985,99.9985,3.86658,1.81885,4.3274,7.37916,0.833334,36.5278,0,8.22223,8.3889,3082.75,1450,985.078,980,985.078,226.914,226.055,985,985.078,985.078,1030,1031.05,1010,1013.79,1013.79,1013.79,15.6563,4.21876,2.26563,2.18751,6.71877,14.2969,157.125,161.648,157.148,14.25,681.697,33.75,0.469334,1.396,90,5.4902,-1.5,-0.71875,-0.71875,0,0,2.25,45,2.25,-6.75,0,0,0,0,0,0
95.74,0,0,0,0,9,0,1,1.08222,0.99997,1.11151,1,0.972138,1,1,1,0.946046,0,0.64,0,0,0,0,159.773,0,0,0,1.81275,9.18427,1.81275,1.81275,1.81275,99.9985,99.9985,4.06952,1.81275,4.11682,7.33796,0.833334,36.6111,0,8.25001,8.58334,3079.75,1450,985.078,980,985.078,228.828,226.211,985,985.078,985.078,1030,1032.15,1010,1013.79,1013.79,1013.79,15.5625,4.37501,2.03126,2.10938,7.03127,14.4375,157.125,161.672,157.148,14.25,681.736,33.75,0.480001,1.372,90,5.4902,-1.5,-0.609375,-0.609375,0,0,2.25,45,2.25,-6.75,0,0,0,0,0,0
95.79,0,0,0,0,9,0,1,1.07047,0.99997,1.10074,1,0.972138,1,1,1,0.946046,0,0.64,0,0,0,0,159.703,0,0,0,1.81885,9.11866,1.81885,1.81885,1.81885,99.9985,99.9985,3.86505,1.81885,4.3274,7.29981,0.833334,36.5834,0,8.30556,8.19445,3055.5,1450,985.078,980,985.078,226.68,226.211,985,985.078,985.078,1030,1032.54,1010,1013.79,1013.79,1013.79,15.1406,4.37501,2.03126,2.10938,7.03127,14.3203,157.008,161.273,156.773,14.25,681.736,33.75,0.464001,1.356,90,5.4902,-1.5,-0.40625,-0.40625,0,0,2.25,45,2.25,-6.75,0,0,0,0,0,0
95.84,0,0,0,0,9,0,1,1.06525,0.99997,1.09454,1,0.972138,1,1,1,0.951173,0,0.64,0,0,0,0,159.563,0,0,0,1.83106,9.12476,1.83106,1.83106,1.83106,99.9985,99.9985,3.86048,1.83106,4.35791,7.26929,0.833334,36.4723,0,8.25001,8.19445,3033.25,1450,985.078,980,985.078,226.797,225.781,985,985.078,985.078,1030,1032.46,1010,1013.79,1013.79,1013.79,15.0469,4.53126,2.03126,2.10938,7.34377,14.3672,156.609,160.734,156.234,14.25,681.736,33.75,0.469334,1.332,90,5.4902,-1.5,-0.359375,-0.359375,0,0,2.25,45,2.25,-6.75,0,0,0,0,0,0
95.89,0,0,0,0,9,0,1,1.05982,0.99997,1.08911,1,0.972138,1,1,1,0.958498,0,0.64,0,0,0,0,159.539,0,0,0,1.84631,9.15833,1.84631,1.84631,1.84631,99.9985,99.9985,3.87268,1.84631,4.39148,7.24183,0.833334,36.4723,0,8.22223,8.61112,3030.25,1450,985.078,980,985.078,228.281,225.234,985,985.078,985.078,1030,1032.89,1010,1013.79,1013.79,1013.79,15.3281,4.53126,2.03126,2.10938,7.34377,14.5078,156.234,160.57,156.094,14.25,681.736,33.75,0.464001,1.348,90,5.4902,-1.5,-0.765625,-0.765625,0,0,2.25,45,2.25,-6.75,0,0,0,0,0,0
95.94,0,0,0,0,9,0,1,1.11279,0.99997,1.0835,1,0.972138,1,1,1,0.964845,0,0.64,0,0,0,0,159.563,0,0,0,2.64588,9.10493,2.64588,2.64588,2.64588,99.9985,99.9985,3.87421,2.64588,5.57251,8.20313,0.833334,36.3889,1.05286,8.11112,8.25001,3037.75,1450,985.078,980,985.078,225.625,225.078,985,985.078,985.078,1030,1033.44,1010,1013.79,1013.79,1013.79,15.7031,4.21876,2.42188,2.10938,6.71877,14.2734,156.141,160.688,156.188,14.25,681.756,33.75,0.480001,1.36,90,5.4902,-1.5,-0.453125,-0.453125,1.17647,1.25887,2.25,45,2.25,-3,0,0,0,0,0,0
95.99,0,0,0,0,9,0,1,1.10669,0.99997,1.07739,1,0.972138,1,1,1,0.964845,0,0.64,0,0,0,0,159.563,0,0,0,3.75061,9.12324,3.75061,9.12171,3.75061,99.9985,99.9985,3.87574,3.75061,3.78723,9.37501,0.833334,36.3889,2.5177,8.11112,8.11112,3030.75,1450,985.078,980,985.078,225.859,225.156,985,985.078,985.078,1030,1034.45,1010,1013.79,1013.79,1013.79,15.5156,4.21876,2.42188,2.10938,6.71877,14.2969,156.164,160.711,156.211,14.25,681.756,33.75,0.485334,1.352,90,5.4902,-1.5,-0.40625,-0.40625,4.31373,4.31525,3,45,3,3,0,0,0,0,0,0
96.04,0,0,0,0,9,0,1,1.10208,0.99997,1.07279,1,0.971711,1,1,1,0.968507,0,0.64,0,0,0,0,159.445,0,0,0,3.82386,9.09272,3.82386,9.09119,3.82386,99.9985,99.9985,4.75312,3.82386,3.862,9.37501,0.833334,36.3889,2.60925,8.11112,8.19445,3007.75,1450,985.078,980,985.078,225.781,225.195,985,985.078,985.078,1030,1034.06,1010,1013.79,1013.79,1013.79,15.5625,4.06251,2.42188,1.95313,6.71877,14.3203,156.023,160.148,155.602,14.25,681.756,34.5,0.488001,1.352,90,5.4902,-1.5,-0.328125,-0.328125,4.31373,4.67536,6.75,45,6.75,6.75,0,0,0,0,0,0
96.09,0,0,0,0,9,0,1,1.10092,0.99997,1.07163,1,0.971345,1,1,1,0.976076,0,0.64,0,0,0,0,158.109,0,0,0,3.84522,9.10645,3.84522,9.10645,3.84522,99.9985,99.9985,5.72052,3.84522,3.88336,9.37501,0.833334,36.1945,2.61536,8.08334,8.05556,2993.5,1450,985.078,980,985.078,225.117,224.648,985,985.078,985.078,1030,1035.31,1010,1013.79,1013.79,1013.79,15.4219,4.06251,2.42188,1.95313,6.71877,14.2734,155.531,159.914,155.32,14.25,681.756,34.5,0.488001,1.348,90,5.4902,-1.5,-0.8125,-0.8125,4.31373,4.67536,11.25,45,11.25,11.25,0,0,0,0,0,0
96.14,0,0,0,0,9,0,1,1.10129,0.99997,1.07199,1,0.97104,1,1,1,0.988527,0,0.64,0,0,0,0,158.086,0,0,0,4.37928,9.12629,4.37928,9.12476,4.37928,99.9985,99.9985,6.81458,4.37928,4.422,9.76563,0.833334,36.1389,3.31116,7.94445,7.8889,2991.75,1450,985.078,980,985.078,225.82,224.609,985,985.078,985.078,1030,1032.97,1010,1011.17,1011.17,1011.17,15.5156,3.75001,2.57813,1.875,7.03127,14.3203,155.297,159.82,155.18,14.25,681.795,34.5,0.485334,1.404,90,5.4902,-1.5,-0.375,-0.375,7.05883,7.37315,15.75,45,15.75,15.75,0,0,0,0,0,0
96.19,0,0,0,0,9,0,1,1.10101,0.99997,1.07172,1,0.970734,1,1,1,0.991212,0,0.64,0,0,0,0,158.086,0,0,0,5.91126,9.08814,5.91126,9.08814,5.91126,99.9985,99.9985,7.7652,5.91126,5.97077,12.5,0.833334,36.1111,5.34668,7.94445,7.83334,2992.75,1450,985.078,980,985.078,224.609,224.688,985,985.078,985.078,1030,1034.06,1010,1011.17,1011.17,1011.17,15.375,3.75001,2.57813,1.875,7.03127,14.2266,155.156,159.867,155.18,14.25,681.795,34.5,0.482667,1.396,90,5.4902,-1.5,-0.546875,-0.546875,10.5882,10.6111,21.75,45,21.75,21.75,0,0,0,0,0,0
96.24,0,0,0,0,9,0,1,1.04468,0.99997,1.07398,1,0.97049,1,1,1,0.986085,0,0.64,0,0,0,0,158.039,0,0,0,6.82679,9.03321,6.82679,9.03321,6.82679,99.9985,99.9985,8.68683,6.82679,6.89545,14.0625,0.833334,36.1389,6.56128,7.97223,8.11112,2989.75,1450,985.078,980,985.078,223.789,224.688,985,985.078,985.078,1030,1034.14,1010,1011.17,1011.17,1011.17,14.6719,4.06251,2.65626,2.03126,6.56252,14.1563,155.133,159.797,155.063,14.25,681.795,34.5,0.453334,1.336,90,5.4902,-1.5,-0.21875,-0.21875,12.1569,12.2301,32.25,45,32.25,32.25,0,0,0,0,0,0
96.29,0,0,0,0,9,0,1,1.04831,0.99997,1.07761,1,0.970246,1,1,1,0.987306,0,0.64,0,0,0,0,157.781,0,0,0,7.07398,9.03016,7.07398,9.03016,7.07398,99.9985,99.9985,9.00422,7.07398,7.14417,14.0625,0.833334,36.1389,6.88782,7.94445,7.86112,2967.5,1450,985.078,980,985.078,224.219,224.766,985,985.078,985.078,1030,1031.72,1000,1008.52,1008.52,1008.52,14.7188,4.06251,2.65626,2.03126,6.56252,14.1328,154.828,159.398,154.641,14.25,681.795,34.5,0.453334,1.34,90,5.4902,-1.5,-0.71875,-0.71875,12.549,12.5887,36,45,36,35.25,0,0,0,0,0,0
96.34,0,0,0,0,9,0,1,1.0492,0.99997,1.07849,1,0.970032,1,1,1,0.982423,0,0.64,0,0,0,0,156.328,0,0,0,8.7555,9.06525,8.7555,9.06373,8.7555,99.9985,99.9985,9.05762,8.7555,8.84247,15.625,0.833334,35.9167,9.1095,7.83334,7.94445,2949.25,1450,985.078,980,985.078,225.391,225.43,985,985.078,985.078,1030,1033.28,1000,1008.52,1008.52,1008.52,14.7656,4.37501,2.57813,2.26563,6.56252,14.1797,154.406,159.047,154.266,14.25,681.775,34.5,0.453334,1.332,90,5.4902,-1.5,-0.4375,-0.4375,14.5098,14.5678,36,45,36,35.25,0,0,0,0,0,0
96.39,0,0,0,0,9,0,1,1.04404,0.99997,1.07333,1,0.969849,1,1,1,0.964845,0,0.64,0,0,0,0,156.188,0,0,0,11.6791,9.04389,11.6791,9.04236,11.6791,99.9985,99.9985,9.0561,11.6791,11.7966,20.3125,0.833334,35.9167,12.9944,7.86112,7.94445,2939,1450,985.078,980,985.078,225.742,293.906,985,985.078,985.078,1030,1033.83,1000,1008.52,1008.52,1008.52,15.0469,4.37501,2.57813,2.26563,6.56252,14.1797,154.078,158.789,153.984,19.7344,681.775,34.5,0.456001,1.344,90,5.4902,-1.5,-0.515625,-0.515625,18.0392,17.9858,36,45,36,35.25,0,0,0,0,0,0
96.44,0,0,0,0,9,0,1,1.03601,0.99997,1.06531,1,0.969666,1,1,1,0.941164,0,0.64,0,0,0,0,156.211,0,0,0,16.272,9.60694,16.272,9.60694,16.272,99.9985,99.9985,9.24226,16.272,16.4353,25,0.833334,38.1945,19.1315,11.4722,11.3333,2942.5,1450,985.078,980,985.078,248.867,413.125,985,985.078,985.078,1020,1024.92,1000,1003.24,1003.24,1003.24,19.5,4.68751,2.57813,2.42188,7.03127,16.0547,153.961,158.813,153.984,29.3203,681.775,34.5,0.562667,1.536,90,7.45098,-1.5,-0.328125,-0.328125,22.7451,22.6611,36,44.25,36,34.5,0,0,0,0,0,0
96.49,0,0,0,0,9,0,1,1.0257,0.99997,1.05597,1,0.969514,1,1,1,0.93213,0,0.64,0,0,0,0,156.234,0,0,0,26.2787,11.4212,26.2787,10.9131,26.2787,99.9985,99.9985,10.9589,26.2787,26.4099,99.2188,0.833334,40.4723,32.5165,15.4722,14.0833,2944.5,1450,985.078,980,985.078,285.898,666.055,985,985.078,985.078,1010,1018.48,990,997.969,997.969,997.969,26.4844,4.68751,2.57813,2.42188,7.03127,19.0313,154.008,158.883,154.031,49.7344,681.775,34.5,0.733334,1.856,90,10.5882,-1.5,-0.65625,-0.65625,30.1961,30.2159,36,42.75,36,33.75,0,0,0,0,0,0
96.54,0,0,0,0,5.25,0,1,1.0777,0.99997,1.0445,1,0.969361,1,1,1,0.934328,0,0.64,0,0,0.72,0,157.5,0.7,1.17188,0.72,38.1439,14.5676,38.1439,14.5661,38.1439,99.9985,99.9985,13.6795,38.1439,38.3347,99.2188,2.02778,53,48.3734,27.0556,23.8056,2976.25,1450,985.078,1010,1016.91,393.633,966.055,985,985.078,985.078,1000,1001.29,980,984.727,984.727,984.727,43.6875,4.53126,2.65626,2.50001,7.03127,27.75,153.984,159.516,154.617,73.9688,681.424,34.5,1.352,2.652,90,16.4706,-1.5,-0.625,-0.625,38.4314,38.6694,35.25,39.75,35.25,39.75,0,0,0,0,0,0
96.59,0,0,-1.5,-1.5,5.25,0,1,1.03903,0.99997,1.03903,1,0.969239,1,1,1,0.944826,0,0.64,0,0.64,39.9,0,159.258,77.095,76.9531,137.74,58.7799,23.0408,58.7799,23.0408,58.7799,99.9985,99.9985,19.8105,58.7799,59.0744,99.2188,2.02778,69.5834,75.8607,42.8056,37.6667,3050.25,1450,985.078,1540,1544.57,581.172,1467.34,985,985.078,985.078,980,988.125,970,974.18,974.18,974.18,63.6094,4.53126,2.65626,2.50001,7.03127,42.9375,155.227,160.992,156.023,114.445,681.424,34.5,1.90134,3.588,90,22.7451,-1.5,-0.125,-0.125,54.1177,54.1374,28.5,35.25,28.5,36.75,0,0,0,0,0,0
96.64,0,0,-1.5,-1.5,0.75,-0.75,1,1.03473,0.99997,1.03473,1,0.969117,1,1,1,0.956056,0,31.435,0,31.435,156.48,0,159.656,77.105,76.9531,163.835,75.5738,29.7226,75.5738,29.7211,75.5738,99.9985,99.9985,28.5202,75.5738,75.9522,99.2188,9.83334,85.889,98.285,61.6945,46.1667,3028.25,1450,985.078,1920,1927.03,786.445,1927.03,985,985.078,985.078,960,964.883,960,966.25,966.25,966.25,74.9531,4.37501,2.81251,2.65626,6.71877,59.7891,156.352,161.086,156.094,152.039,681.424,34.5,2.29334,4.144,90,31.3726,-1.5,-0.375,-0.375,81.9608,82.0141,27,33,27,25.5,0,0,0,0,0,0
96.69,0,0,-1.5,-1.5,0.75,-0.75,1,1.03656,0.99997,1.03656,1,0.969025,1,1,1,0.982423,0,64.2,0,64.2,163.835,0,155.766,77,76.9531,163.835,77.3072,35.5393,77.3072,35.5377,77.3072,99.9985,99.9985,34.7534,77.3072,77.6948,99.2188,9.83334,89.9445,100,48.6111,45.1111,2904,1450,985.078,1970,1972.27,898.906,1972.27,985,985.078,985.078,930,939.766,970,971.523,971.523,971.523,83.2031,4.37501,2.81251,2.65626,6.71877,68.9063,154.711,158.063,153.164,156.094,681.424,34.5,2.51734,4.552,90,41.5686,-1.5,-0.484375,-0.484375,100,99.9999,24.75,31.5,24.75,24,0,0,0,0,0,0
96.74,0,0,-1.5,-1.5,2.25,-0.75,1,1.04184,0.99997,1.04184,1,0.968934,1,1,1,1.03589,0,68.1,0,68.1,163.835,0,154.43,77,76.9531,163.835,77.8565,37.7976,77.8565,37.796,77.8565,99.9985,99.9985,37.3001,77.8565,78.2471,99.2188,11.9167,101.806,100,40.5834,44.8611,2897.75,1450,985.078,1970,1972.38,970.82,1972.38,985,985.078,985.078,950,959.492,980,982.109,982.109,982.109,83.4375,4.37501,2.81251,2.73438,6.87502,74.0625,153.047,157.945,153.023,154.711,684.275,34.5,2.584,4.572,90,59.6079,-1.5,-0.5625,-0.5625,100,99.9999,22.5,30.75,22.5,23.25,0,0,0,0,0,0
96.79,0,0,-1.5,-1.5,2.25,-0.75,1,1.04749,0.99997,1.04749,1,0.968842,1,1,1,1.02149,0,68.1,0,68.1,163.835,0,159.492,77.035,76.9531,163.835,77.0386,39.1373,77.0386,39.1358,77.0386,99.9985,99.9985,38.9298,77.0386,77.4247,99.2188,11.9167,117.5,100,44.4723,47.6945,3020.5,1450,985.078,1950,1952.7,1001.95,1952.7,985,985.078,985.078,970,979.297,990,992.656,992.656,992.656,85.3594,4.37501,2.81251,2.73438,6.87502,76.5469,154.172,160.406,155.391,153.047,684.275,34.5,2.61067,4.656,90,73.3334,-1.5,-0.15625,-0.15625,100,99.9999,27,31.5,27,24,0,0,0,0,0,0
96.84,0,0,-1.5,-1.5,3,-0.75,1,1.05008,0.99997,1.05008,1,0.968781,1,1,1,0.979982,0,66.415,0,66.415,163.835,0,159.539,77.055,76.9531,163.835,76.5565,40.8707,76.5565,40.8692,76.5565,99.9985,99.9985,40.7318,76.5565,76.5565,99.2188,14.3056,125.222,100,47.5278,48.8889,3031,1450,985.078,1940,1940.08,1025.82,1940.08,985,985.078,985.078,1000,1000.63,1000,1008.52,1008.52,1008.52,87.4219,4.37501,3.12501,3.43751,6.87502,79.1719,154.617,160.617,155.602,153.328,684.275,34.5,2.70934,4.74,90,83.5294,-1.5,-0.3125,-0.3125,100,99.9999,28.5,30.75,28.5,30.75,0,0,0,0,0,0
96.89,0,0,-1.5,-1.5,3,-0.75,1,1.04245,0.99997,1.04245,1,0.96872,1,1,1,0.967287,0,65.325,0,65.325,163.835,0,157.594,77,76.9531,163.835,76.9349,42.0578,76.9349,42.0563,76.9349,99.9985,99.9985,41.7771,76.9349,76.9349,99.2188,14.3056,129.056,100,47.1667,49.8612,2953,1450,985.078,1940,1948.71,1053.05,1948.71,985,985.078,985.078,1020,1024.49,1030,1032.3,1032.3,1032.3,88.8281,4.37501,3.12501,3.43751,6.87502,81.3984,154.875,159.047,154.055,154.078,684.275,34.5,2.75734,4.816,90,90.5883,-1.5,-0.59375,-0.59375,100,99.9999,27,30,27,30,0,0,0,0,0,0
96.94,0,0,-1.5,-1.5,3,-0.75,1,1.03256,0.99997,1.03256,1,0.968659,1,1,1,0.953615,0,66.065,0,66.065,163.835,0,156.445,77,76.9531,163.835,77.1485,42.8131,77.1485,42.8131,77.1485,99.9985,99.9985,42.6621,77.1485,77.1485,99.2188,14.1111,129.333,100,47.7223,51.0278,2962,1450,985.078,1960,1964.22,1073.63,1964.22,985,985.078,985.078,1050,1055.47,1060,1061.37,1061.37,1061.37,88.6875,4.68751,3.12501,3.67188,6.87502,82.7109,154.125,159.234,154.242,154.641,686.639,34.5,2.74667,4.816,90,93.3334,-1.5,-0.578125,-0.578125,100,99.9999,25.5,30,25.5,30,0,0,0,0,0,0
96.99,0,0,-1.5,-1.5,3,-0.75,1,1.0235,0.99997,1.0235,1,0.968598,1,1,1,0.952394,0,67.4,0,67.4,163.835,0,159.633,77.09,76.9531,163.835,77.2706,43.8172,77.2706,43.8172,77.2706,99.9985,99.9985,43.6234,77.2706,77.2706,99.2188,14.1111,134.889,100,50.1389,53.5556,3047.75,1450,985.078,1950,1956.56,1102.5,1956.56,985,985.078,985.078,1060,1063.24,1060,1066.64,1066.64,1066.64,90.375,4.68751,3.12501,3.67188,6.87502,85.1016,154.945,160.945,155.883,154.125,686.639,34.5,2.776,4.888,90,96.0785,-1.5,-0.390625,-0.390625,100,99.9999,26.25,30.75,26.25,30.75,0,0,0,0,0,0
97.04,0,0,-1.5,-1.5,3.75,-0.75,1,1.01465,0.99997,1.01465,1,0.968537,1,1,1,0.947267,0,66.73,0,66.73,163.835,0,159.656,77.1,76.9531,163.835,76.9135,45.8405,76.9135,45.8405,76.9135,99.9985,99.9985,45.2881,76.9135,76.9135,99.2188,15.4445,138.167,100,52.5,56.3334,3052.5,1450,985.078,1950,1951.02,1144.45,1951.02,985,985.078,985.078,1090,1092.73,1090,1090.39,1090.39,1090.39,94.3125,4.37501,3.28126,3.59376,6.40627,88.8516,155.859,161.039,155.953,154.336,686.639,34.5,2.92267,5.06,90,97.6471,-1.5,-0.15625,-0.15625,100,99.9999,27,30,27,30,0,0,0,0,0,0
97.09,0,0,-1.5,-1.5,3.75,-0.75,1,1.00775,0.99997,1.00775,1,0.968507,1,1,1,0.956056,0,66.275,0,66.275,163.835,0,159.445,77.01,76.9531,163.835,77.1607,47.7906,77.1607,47.7906,77.1607,99.9985,99.9985,47.435,77.1607,77.1607,99.2188,15.4445,137,100,53.25,59.2778,3007.5,1450,985.078,1950,1953.36,1193.63,1953.36,985,985.078,985.078,1120,1126.25,1110,1114.18,1114.18,1114.18,97.7813,4.37501,3.28126,3.59376,6.40627,92.8594,155.625,160.148,155.086,154.547,686.639,34.5,3.00534,5.236,90,98.8236,-1.5,-0.640625,-0.640625,100,99.9999,26.25,30,26.25,30,0,0,0,0,0,0
97.14,0,0,-1.5,-1.5,4.5,-0.75,1,1.00079,0.99997,1.00079,1,0.968476,1,1,1,0.956056,0,66.485,0,66.485,163.835,0,159.914,77.06,76.9531,163.835,77.7375,48.9167,77.7375,48.9167,77.7375,99.9985,99.9985,49.0738,77.7375,78.1281,99.2188,15.3056,136.695,100,54.9445,59.5834,3031.5,1450,985.078,1960,1969.1,1221.8,1969.1,985,985.078,985.078,1160,1162.42,1140,1140.59,1140.59,1140.59,98.4375,4.21876,3.28126,3.43751,6.25002,95.0625,155.695,160.617,155.531,155.625,689.256,34.5,3.05067,5.304,90,98.4314,-1.5,-0.65625,-0.65625,100,99.9999,24,30,24,22.5,0,0,0,0,0,0
97.19,0,0,-1.5,-1.5,4.5,-0.75,1,1,0.99997,1,1,0.968415,1,1,1,0.941164,0,67.82,0,67.82,163.835,0,160.195,77.17,76.9531,163.835,77.6154,50.4319,77.6154,50.4303,77.6154,99.9985,99.9985,50.2137,77.6154,78.0045,99.2188,15.3056,139.222,100,57.4723,62.6389,3091.5,1450,985.078,1960,1964.14,1257.97,1964.14,985,985.078,985.078,1190,1194.57,1160,1164.38,1164.38,1164.38,101.297,4.21876,3.28126,3.43751,6.25002,98.3906,155.836,161.719,156.609,155.695,689.256,34.5,3.10667,5.436,90,99.6079,-1.5,-0.125,-0.125,100,99.9999,24.75,29.25,24.75,21.75,0,0,0,0,0,0
97.24,0,0,-1.5,-1.5,5.25,-0.75,1,1.00729,0.99997,0.994599,1,0.968384,1,1,1,0.93091,0,67.4,0,67.4,163.835,0,160.195,77.175,76.9531,163.835,77.4232,52.0737,77.4232,52.0722,77.4232,99.9985,99.9985,51.8097,77.4232,77.8107,99.2188,15.8611,141.333,100,60.3612,65.6667,3086.5,1450,985.078,1960,1962.62,1296.88,1962.62,985,985.078,985.078,1230,1232.19,1190,1193.44,1193.44,1193.44,105.281,4.06251,3.35938,3.59376,5.62501,101.555,156.492,161.766,156.633,155.836,689.256,34.5,3.25867,5.632,90,99.6079,-1.5,-0.34375,-0.34375,100,99.9999,24,29.25,24,21.75,0,0,0,0,0,0
